	Unnamed: 0	Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	Begin File	Delta Time (s)	File Offset (s)	KZ Keep? (Y/X/M)	Barks (KZ)	Yelps (KZ)	Overlap (Y/X) (KZ)	Call Type (KZ)	KZ Comment	Bill Check (KZ)
111	111	114	Spectrogram 1	1	9197.856685	9198.315228	728.682	1333.333	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517203837.wav	ST2_Site27_67145740.220517203837.wav	0.4585	197.0502	X	0	1	X	Y		
112	112	115	Spectrogram 1	1	9201.443369	9201.656937	883.721	1472.868	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517203837.wav	ST2_Site27_67145740.220517203837.wav	0.2136	200.6369	X	0	1	X	Y		
113	113	116	Spectrogram 1	1	9209.708938	9209.840847	1031.008	1387.597	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517203837.wav	ST2_Site27_67145740.220517203837.wav	0.1319	208.9024	X	0	1	X	Y		
114	114	117	Spectrogram 1	1	9210.437581	9210.688837	790.698	1449.612	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517203837.wav	ST2_Site27_67145740.220517203837.wav	0.2513	209.6311	X	0	1	X	Y		
115	115	118	Spectrogram 1	1	9221.605248	9221.869067	77.519	1209.302	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517203837.wav	ST2_Site27_67145740.220517203837.wav	0.2638	220.7988	X	1	0	Y	B	"GOOD BARK, OVERLAP <1KHZ"	
116	116	119	Spectrogram 1	1	9231.348844	9232.071206	116.279	1434.109	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517203837.wav	ST2_Site27_67145740.220517203837.wav	0.7224	230.5423	Y	1	3	X	BY		
117	117	120	Spectrogram 1	1	9232.523467	9233.371457	108.527	1612.403	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517203837.wav	ST2_Site27_67145740.220517203837.wav	0.848	231.717	Y	1	1	X	BY		
118	118	121	Spectrogram 1	1	9237.409412	9237.761171	705.426	1426.357	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517203837.wav	ST2_Site27_67145740.220517203837.wav	0.3518	236.6029	X	0	1	X	Y		
119	119	122	Spectrogram 1	1	9240.349111	9240.631774	906.977	1465.116	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517203837.wav	ST2_Site27_67145740.220517203837.wav	0.2827	239.5426	X	0	1	X	Y		
120	120	123	Spectrogram 1	1	9588.979775	9589.815202	77.519	550.388	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517204337.wav	ST2_Site27_67145740.220517204337.wav	0.8354	288.1749	Y	1	0	X	G		
121	121	124	Spectrogram 1	1	9594.137113	9594.369525	589.147	1348.837	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517204337.wav	ST2_Site27_67145740.220517204337.wav	0.2324	293.3323	X	0	1	X	Y		
122	122	125	Spectrogram 1	1	9598.866787	9599.017541	643.411	930.233	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517204337.wav	ST2_Site27_67145740.220517204337.wav	0.1508	298.062	X	0	1	X	Y		
123	123	126	Spectrogram 1	1	9604.090273	9605.648062	77.519	713.178	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517204837.wav	ST2_Site27_67145740.220517204837.wav	1.5578	3.2553	Y	1	0	X	G		
124	124	127	Spectrogram 1	1	9603.198313	9603.568916	457.364	860.465	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517204837.wav	ST2_Site27_67145740.220517204837.wav	0.3706	2.3633	X	0	1	X	Y		
125	125	128	Spectrogram 1	1	9605.843231	9606.000266	255.814	868.217	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517204837.wav	ST2_Site27_67145740.220517204837.wav	0.157	5.0082	X	0	1	X	Y		
126	126	129	Spectrogram 1	1	9606.483934	9606.659814	62.016	565.891	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517204837.wav	ST2_Site27_67145740.220517204837.wav	0.1759	5.6489	X	0	1	X	Y		
127	127	130	Spectrogram 1	1	9607.243985	9607.576899	689.922	968.992	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517204837.wav	ST2_Site27_67145740.220517204837.wav	0.3329	6.409	X	0	1	X	Y		
128	128	131	Spectrogram 1	1	9608.33695	9608.669864	457.364	1441.86	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517204837.wav	ST2_Site27_67145740.220517204837.wav	0.3329	7.5019	X	0	1	X	Y		
129	129	132	Spectrogram 1	1	9609.919864	9610.353281	379.845	1170.543	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517204837.wav	ST2_Site27_67145740.220517204837.wav	0.4334	9.0849	X	0	1	X	Y		
130	130	133	Spectrogram 1	1	9613.597329	9613.967932	232.558	1341.085	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517204837.wav	ST2_Site27_67145740.220517204837.wav	0.3706	12.7623	X	0	1	X	Y		
131	131	134	Spectrogram 1	1	9615.820948	9616.298334	209.302	1627.907	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517204837.wav	ST2_Site27_67145740.220517204837.wav	0.4774	14.9859	X	0	1	X	Y		
132	132	135	Spectrogram 1	1	9617.504365	9617.88753	418.605	1441.86	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517204837.wav	ST2_Site27_67145740.220517204837.wav	0.3832	16.6694	X	0	1	X	Y		
133	133	136	Spectrogram 1	1	9618.792053	9619.030747	286.822	906.977	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517204837.wav	ST2_Site27_67145740.220517204837.wav	0.2387	17.9571	X	0	1	X	Y		
134	134	137	Spectrogram 1	1	9620.299591	9620.65135	255.814	1379.845	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517204837.wav	ST2_Site27_67145740.220517204837.wav	0.3518	19.4646	X	0	1	X	Y		
135	135	138	Spectrogram 1	1	9622.17145	9622.516927	488.372	1558.14	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517204837.wav	ST2_Site27_67145740.220517204837.wav	0.3455	21.3364	X	0	1	X	Y		
136	136	139	Spectrogram 1	1	10166.58649	10167.10157	837.209	2062.016	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517205337.wav	ST2_Site27_67145740.220517205337.wav	0.5151	265.6985	X	0	1	X	Y		
137	137	140	Spectrogram 1	1	10168.4081	10168.82268	472.868	1968.992	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517205337.wav	ST2_Site27_67145740.220517205337.wav	0.4146	267.5201	X	0	1	X	Y		
138	138	141	Spectrogram 1	1	10169.12418	10169.59529	550.388	1875.969	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517205337.wav	ST2_Site27_67145740.220517205337.wav	0.4711	268.2362	X	0	1	X	Y		
139	139	142	Spectrogram 1	1	10172.36169	10172.89561	627.907	2527.132	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517205337.wav	ST2_Site27_67145740.220517205337.wav	0.5339	271.4737	X	0	1	X	Y		
140	140	143	Spectrogram 1	1	10174.61376	10174.99692	620.155	1015.504	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517205337.wav	ST2_Site27_67145740.220517205337.wav	0.3832	273.7258	X	0	1	X	Y		
141	141	144	Spectrogram 1	1	10178.22557	10178.85371	775.194	1093.023	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517205337.wav	ST2_Site27_67145740.220517205337.wav	0.6281	277.3376	X	0	1	X	Y		
142	142	145	Spectrogram 1	1	10181.16655	10181.53716	596.899	1046.512	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517205337.wav	ST2_Site27_67145740.220517205337.wav	0.3706	280.2786	X	0	1	X	Y		
143	143	146	Spectrogram 1	1	10183.80973	10185.23561	69.767	2612.403	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517205337.wav	ST2_Site27_67145740.220517205337.wav	1.4259	282.9217	Y	3	1	X	BY		
144	144	147	Spectrogram 1	1	10187.81257	10188.22087	682.171	1271.318	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517205337.wav	ST2_Site27_67145740.220517205337.wav	0.4083	286.9246	X	0	1	X	Y		
145	145	148	Spectrogram 1	1	10188.84273	10189.12539	527.132	2697.674	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517205337.wav	ST2_Site27_67145740.220517205337.wav	0.2827	287.9547	X	0	1	X	Y		
146	146	149	Spectrogram 1	1	10206.00407	10206.26161	527.132	1728.682	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517205837.wav	ST2_Site27_67145740.220517205837.wav	0.2575	5.0741	X	0	1	X	Y		
147	147	150	Spectrogram 1	1	10208.05181	10208.45382	581.395	1410.853	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517205837.wav	ST2_Site27_67145740.220517205837.wav	0.402	7.1218	X	0	1	X	Y		
148	148	151	Spectrogram 1	1	10209.62216	10209.82317	449.612	2612.403	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517205837.wav	ST2_Site27_67145740.220517205837.wav	0.201	8.6922	X	0	1	X	Y		
149	149	152	Spectrogram 1	1	10236.23367	10237.11307	620.155	1503.876	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517205837.wav	ST2_Site27_67145740.220517205837.wav	0.8794	35.3037	X	0	1	X	Y		
150	150	153	Spectrogram 1	1	10238.01131	10238.50754	364.341	1573.643	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517205837.wav	ST2_Site27_67145740.220517205837.wav	0.4962	37.0813	X	0	1	X	Y		
151	151	154	Spectrogram 1	1	10242.03452	10242.53703	798.45	2015.504	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517205837.wav	ST2_Site27_67145740.220517205837.wav	0.5025	41.1045	X	0	1	X	Y		
152	152	155	Spectrogram 1	1	10242.89507	10243.42899	651.163	1356.589	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517205837.wav	ST2_Site27_67145740.220517205837.wav	0.5339	41.9651	X	0	1	X	Y		
153	153	156	Spectrogram 1	1	10244.7795	10245.45789	565.891	1271.318	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517205837.wav	ST2_Site27_67145740.220517205837.wav	0.6784	43.8495	X	0	1	X	Y		
154	154	157	Spectrogram 1	1	10261.09949	10261.32562	968.992	1356.589	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517205837.wav	ST2_Site27_67145740.220517205837.wav	0.2261	60.1695	X	0	1	X	Y		
155	155	158	Spectrogram 1	1	10264.02662	10264.46004	767.442	1821.705	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517205837.wav	ST2_Site27_67145740.220517205837.wav	0.4334	63.0966	X	0	1	X	Y		
156	156	159	Spectrogram 1	1	10264.94999	10265.32687	550.388	1124.031	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517205837.wav	ST2_Site27_67145740.220517205837.wav	0.3769	64.02	X	0	1	X	Y		
157	157	160	Spectrogram 1	1	10266.41984	10266.95376	558.14	1077.519	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517205837.wav	ST2_Site27_67145740.220517205837.wav	0.5339	65.4898	X	0	1	X	Y		
158	158	161	Spectrogram 1	1	10281.25373	10282.03262	46.512	945.736	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517205837.wav	ST2_Site27_67145740.220517205837.wav	0.7789	80.3237	Y	1	0	X	G		
159	159	162	Spectrogram 1	1	10284.47654	10285.12352	93.023	1038.76	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517205837.wav	ST2_Site27_67145740.220517205837.wav	0.647	83.5465	Y	1	1	X	BY		
160	160	163	Spectrogram 1	1	10298.97721	10299.25359	713.178	1759.69	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517205837.wav	ST2_Site27_67145740.220517205837.wav	0.2764	98.0472	X	0	1	X	Y		
161	161	164	Spectrogram 1	1	10449.71869	10450.14582	720.93	1511.628	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517205837.wav	ST2_Site27_67145740.220517205837.wav	0.4271	248.7887	X	0	1	X	Y		
162	162	165	Spectrogram 1	1	10451.25135	10451.82924	372.093	1116.279	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517205837.wav	ST2_Site27_67145740.220517205837.wav	0.5779	250.3214	X	0	1	X	Y		
163	163	166	Spectrogram 1	1	10460.29203	10460.7757	573.643	1465.116	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517205837.wav	ST2_Site27_67145740.220517205837.wav	0.4837	259.362	X	0	1	X	Y		
164	164	167	Spectrogram 1	1	10473.6768	10473.87152	38.76	503.876	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517205837.wav	ST2_Site27_67145740.220517205837.wav	0.1947	272.7468	Y	1	0	X	B		
165	165	168	Spectrogram 1	1	10474.18559	10474.35519	612.403	1023.256	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517205837.wav	ST2_Site27_67145740.220517205837.wav	0.1696	273.2556	X	0	1	X	Y		
166	166	169	Spectrogram 1	1	10475.33509	10476.08258	69.767	651.163	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517205837.wav	ST2_Site27_67145740.220517205837.wav	0.7475	274.4051	Y	3	0	X	B		
167	167	170	Spectrogram 1	1	10476.35896	10477.04363	806.202	1232.558	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517205837.wav	ST2_Site27_67145740.220517205837.wav	0.6847	275.429	X	0	2	X	Y		
168	168	171	Spectrogram 1	1	10478.89529	10481.01841	31.008	1441.86	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517205837.wav	ST2_Site27_67145740.220517205837.wav	2.1231	277.9653	Y	3	4	X	BY		
169	169	172	Spectrogram 1	1	10482.03183	10482.59716	395.349	1589.147	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517205837.wav	ST2_Site27_67145740.220517205837.wav	0.5653	281.1018	X	0	2	X	Y		
170	170	173	Spectrogram 1	1	10518.10165	10518.4534	627.907	1930.233	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517210337.wav	ST2_Site27_67145740.220517210337.wav	0.3518	17.1625	X	0	1	X	Y		
171	171	174	Spectrogram 1	1	10518.92451	10519.4333	472.868	1465.116	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517210337.wav	ST2_Site27_67145740.220517210337.wav	0.5088	17.9853	X	0	1	X	Y		
172	172	175	Spectrogram 1	1	10844.72135	10845.23014	953.488	1899.225	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517210837.wav	ST2_Site27_67145740.220517210837.wav	0.5088	43.7573	X	0	1	X	Y		
173	173	176	Spectrogram 1	1	10847.40351	10848.06306	852.713	1434.109	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517210837.wav	ST2_Site27_67145740.220517210837.wav	0.6595	46.4395	X	0	1	X	Y		
174	174	177	Spectrogram 1	1	10855.84797	10856.13692	798.45	1542.636	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517210837.wav	ST2_Site27_67145740.220517210837.wav	0.2889	54.884	X	0	1	X	Y		
175	175	178	Spectrogram 1	1	10857.01003	10857.24244	674.419	1426.357	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517210837.wav	ST2_Site27_67145740.220517210837.wav	0.2324	56.046	X	0	1	X	Y		
176	176	179	Spectrogram 1	1	10858.16581	10858.36053	658.915	1379.845	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517210837.wav	ST2_Site27_67145740.220517210837.wav	0.1947	57.2018	X	0	1	X	Y		
177	177	180	Spectrogram 1	1	10961.97989	10962.36933	937.984	1310.078	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517210837.wav	ST2_Site27_67145740.220517210837.wav	0.3894	161.0159	X	0	1	X	Y		
178	178	181	Spectrogram 1	1	11161.15666	11161.80364	46.512	604.651	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517211337.wav	ST2_Site27_67145740.220517211337.wav	0.647	60.164	X	3	0	Y	B	BS OVERLAP <1KHZ	
179	179	182	Spectrogram 1	1	11163.79606	11165.6051	54.264	573.643	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517211337.wav	ST2_Site27_67145740.220517211337.wav	1.809	62.8034	X	6	0	Y	B	BS OVERLAP <1KHZ	
180	180	183	Spectrogram 1	1	11162.61515	11162.77219	108.527	441.86	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517211337.wav	ST2_Site27_67145740.220517211337.wav	0.157	61.6225	X	1	0	Y	B	BS OVERLAP <1KHZ	
181	181	184	Spectrogram 1	1	11163.06741	11163.29983	829.457	1217.054	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517211337.wav	ST2_Site27_67145740.220517211337.wav	0.2324	62.0748	X	0	1	Y	Y	BS OVERLAP <1KHZ	
182	182	185	Spectrogram 1	1	11302.96461	11303.3729	666.667	1953.488	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517211337.wav	ST2_Site27_67145740.220517211337.wav	0.4083	201.9719	X	0	1	X	Y		
183	183	186	Spectrogram 1	1	11554.94111	11555.34312	868.217	1147.287	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517211837.wav	ST2_Site27_67145740.220517211837.wav	0.402	153.9226	X	0	1	X	Y		
184	184	187	Spectrogram 1	1	11557.07051	11557.31548	891.473	1139.535	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517211837.wav	ST2_Site27_67145740.220517211837.wav	0.245	156.052	X	0	1	X	Y		
185	185	188	Spectrogram 1	1	11582.05076	11582.88618	38.76	806.202	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517211837.wav	ST2_Site27_67145740.220517211837.wav	0.8354	181.0323	Y	1	0	X	G	GOOD	
186	186	189	Spectrogram 1	1	11990.96592	11991.24859	1077.519	1697.674	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517212337.wav	ST2_Site27_67145740.220517212337.wav	0.2827	289.9286	X	0	1	Y	Y	BS OVERLAP	
187	187	190	Spectrogram 1	1	11999.63171	11999.84527	1031.008	1488.372	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517212337.wav	ST2_Site27_67145740.220517212337.wav	0.2136	298.5944	X	0	1	X	Y		
188	188	191	Spectrogram 1	1	12111.68452	12112.48226	62.016	418.605	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517212837.wav	ST2_Site27_67145740.220517212837.wav	0.7977	110.6587	Y	1	0	Y	G	BS >1KHZ	
189	189	192	Spectrogram 1	1	12450.45664	12451.04709	62.016	503.876	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517213337.wav	ST2_Site27_67145740.220517213337.wav	0.5905	149.3541	Y	1	0	Y	G	BS <1KHZ'	
190	190	193	Spectrogram 1	1	12645.8315	12646.23979	627.907	922.481	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517213837.wav	ST2_Site27_67145740.220517213837.wav	0.4083	44.7528	X	0	1	Y	Y	BS OVERLAP >1KHZ	
191	191	194	Spectrogram 1	1	12647.3202	12647.54633	751.938	961.24	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517213837.wav	ST2_Site27_67145740.220517213837.wav	0.2261	46.2415	X	0	1	Y	Y	BS OVERLAP >1KHZ	
192	192	195	Spectrogram 1	1	12780.92214	12781.39952	899.225	1279.07	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517213837.wav	ST2_Site27_67145740.220517213837.wav	0.4774	179.8435	X	0	1	X	Y		
193	193	196	Spectrogram 1	1	12783.74249	12785.14952	139.535	1139.535	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517213837.wav	ST2_Site27_67145740.220517213837.wav	1.407	182.6638	X	1	2	X	Y		
194	194	198	Spectrogram 1	1	13099.37785	13099.67936	46.512	666.667	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517214337.wav	ST2_Site27_67145740.220517214337.wav	0.3015	198.2862	Y	1	0	X	B		
195	195	199	Spectrogram 1	1	13154.52936	13154.78062	589.147	1883.721	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517214337.wav	ST2_Site27_67145740.220517214337.wav	0.2513	253.4377	X	0	1	X	Y		
196	196	200	Spectrogram 1	1	13158.16432	13158.41558	666.667	1201.55	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517214337.wav	ST2_Site27_67145740.220517214337.wav	0.2513	257.0727	X	0	1	X	Y		
197	197	201	Spectrogram 1	1	13158.67312	13159.19447	736.434	1325.581	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517214337.wav	ST2_Site27_67145740.220517214337.wav	0.5214	257.5814	X	0	1	X	Y		
198	198	202	Spectrogram 1	1	13159.54623	13159.80377	658.915	1170.543	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517214337.wav	ST2_Site27_67145740.220517214337.wav	0.2575	258.4546	X	0	1	X	Y		
199	199	203	Spectrogram 1	1	13161.46834	13161.80754	558.14	1403.101	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517214337.wav	ST2_Site27_67145740.220517214337.wav	0.3392	260.3767	X	0	1	X	Y		
200	200	204	Spectrogram 1	1	13162.24724	13162.81885	666.667	1395.349	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517214337.wav	ST2_Site27_67145740.220517214337.wav	0.5716	261.1556	X	0	1	X	Y		
201	201	205	Spectrogram 1	1	13163.92437	13164.25729	744.186	1379.845	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517214337.wav	ST2_Site27_67145740.220517214337.wav	0.3329	262.8327	X	0	1	X	Y		
202	202	206	Spectrogram 1	1	13169.29007	13169.96218	813.953	1558.14	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517214337.wav	ST2_Site27_67145740.220517214337.wav	0.6721	268.1984	X	0	2	X	Y		
203	203	207	Spectrogram 1	1	13216.04243	13216.2874	186.047	806.202	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517214837.wav	ST2_Site27_67145740.220517214837.wav	0.245	14.8841	X	0	1	X	Y		
204	204	208	Spectrogram 1	1	13329.03042	13329.34449	736.434	1403.101	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517214837.wav	ST2_Site27_67145740.220517214837.wav	0.3141	127.8721	X	0	1	X	Y		
205	205	209	Spectrogram 1	1	14897.21651	14897.61852	689.922	1573.643	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517221337.wav	ST2_Site27_67145740.220517221337.wav	0.402	195.9668	X	0	1	X	Y		
206	206	210	Spectrogram 1	1	14908.109	14908.53613	697.674	992.248	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517221337.wav	ST2_Site27_67145740.220517221337.wav	0.4271	206.8593	X	0	1	X	Y		
207	207	211	Spectrogram 1	1	14913.56754	14913.77483	542.636	899.225	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517221337.wav	ST2_Site27_67145740.220517221337.wav	0.2073	212.3179	X	0	1	X	Y		
208	208	212	Spectrogram 1	1	16032.01968	16032.79229	263.566	1612.403	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517223338.wav	ST2_Site27_67145740.220517223338.wav	0.7726	130.6498	Y	1	1	X	BY		
209	209	213	Spectrogram 1	1	16351.17842	16351.34802	232.558	1798.45	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517223838.wav	ST2_Site27_67145740.220517223838.wav	0.1696	149.7724	Y	1	0	X	B		
210	210	214	Spectrogram 1	1	16370.06381	16370.45326	968.992	1364.341	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517223838.wav	ST2_Site27_67145740.220517223838.wav	0.3894	168.6578	X	0	1	X	Y		
211	211	215	Spectrogram 1	1	16470.71696	16470.92425	759.69	1085.271	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517223838.wav	ST2_Site27_67145740.220517223838.wav	0.2073	269.311	X	0	1	X	Y		
212	212	216	Spectrogram 1	1	16471.76596	16471.90415	891.473	1294.574	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517223838.wav	ST2_Site27_67145740.220517223838.wav	0.1382	270.36	X	0	1	X	Y		
213	213	217	Spectrogram 1	1	16472.8652	16472.99083	837.209	1162.791	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517223838.wav	ST2_Site27_67145740.220517223838.wav	0.1256	271.4592	X	0	1	X	Y		
214	214	218	Spectrogram 1	1	16475.15662	16475.35763	666.667	1007.752	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517223838.wav	ST2_Site27_67145740.220517223838.wav	0.201	273.7506	X	0	1	X	Y		
215	215	219	Spectrogram 1	1	16473.69585	16473.87802	62.016	426.357	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517223838.wav	ST2_Site27_67145740.220517223838.wav	0.1822	272.2899	Y	1	0	X	B		
216	216	220	Spectrogram 1	1	16475.69334	16477.99234	108.527	534.884	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517223838.wav	ST2_Site27_67145740.220517223838.wav	2.299	274.2873	Y	6	0	X	B		
217	217	221	Spectrogram 1	1	16479.25521	16479.88335	131.783	441.86	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517223838.wav	ST2_Site27_67145740.220517223838.wav	0.6281	277.8492	X	2	0	Y	B	BS <1KHZ	
218	218	222	Spectrogram 1	1	16481.46626	16481.63586	124.031	589.147	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517223838.wav	ST2_Site27_67145740.220517223838.wav	0.1696	280.0603	X	1	0	Y	B	BS <1KHZ	
219	219	223	Spectrogram 1	1	16481.95659	16482.60357	100.775	775.194	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517223838.wav	ST2_Site27_67145740.220517223838.wav	0.647	280.5506	X	2	0	Y	B	BS <1KHZ	
220	220	224	Spectrogram 1	1	16483.57719	16484.28071	116.279	852.713	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517223838.wav	ST2_Site27_67145740.220517223838.wav	0.7035	282.1712	X	3	0	Y	B	BS <1KHZ	
221	221	225	Spectrogram 1	1	16489.28365	16489.50978	147.287	472.868	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517223838.wav	ST2_Site27_67145740.220517223838.wav	0.2261	287.8777	Y	1	0	X	B		
222	222	226	Spectrogram 1	1	16490.27611	16493.85652	108.527	1271.318	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517223838.wav	ST2_Site27_67145740.220517223838.wav	3.5804	288.8701	Y	9	4	X	BY		
223	223	227	Spectrogram 1	1	16494.74721	16495.12409	77.519	1162.791	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517223838.wav	ST2_Site27_67145740.220517223838.wav	0.3769	293.3412	Y	1	1	X	BY		
224	224	228	Spectrogram 1	1	16497.81456	16498.0721	728.682	1457.364	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220517223838.wav	ST2_Site27_67145740.220517223838.wav	0.2575	296.4086	X	0	1	X	Y		
