Selection	View	Channel	Begin Time (s)	End Time (s)	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	Keep for detector? Y/X	Call type	AR comment	Species	Ship?	Ship Size	Comment	KZ Keep? (Y/X/M)	Barks (KZ)	Yelps (KZ)	Overlap (Y/X) (KZ)	Call Type (KZ)	Split From (KZ)	KZ Comment
1423	Spectrogram 1	1	21180.376284176	21180.820446727	185.3763	78.488	1761.628	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1002	
1424	Spectrogram 1	1	21182.330599401	21182.810294956	187.3306	61.047	1220.930	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1002	
1425	Spectrogram 1	1	21183.965117588	21184.373747135	188.9651	78.488	1979.651	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1002	
1426	Spectrogram 1	1	21184.640244666	21184.995574707	189.6402	0.000	1875.000	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1002	
1427	Spectrogram 1	1	21186.345828862	21186.718925405	191.3458	26.163	2145.349	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1002	
1428	Spectrogram 1	1	21186.932123429	21187.251920466	191.9321	0.000	2014.535	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1002	
1429	Spectrogram 1	1	21187.891514539	21188.282377584	192.8915	531.977	854.651	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	0	1	X	Y	1002	
1430	Spectrogram 1	1	21189.867758380	21190.294154429	194.8678	0.000	1997.093	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1002	
1431	Spectrogram 1	1	21190.542885458	21190.827149490	195.5429	0.000	1220.930	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1002	
1432	Spectrogram 1	1	21191.022581013	21191.253545539	196.0226	8.721	994.186	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1002	
1433	Spectrogram 1	1	21191.591109078	21192.337302164	196.5911	0.000	1107.558	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	1	X	BY	1002	
1434	Spectrogram 1	1	21193.918520845	21194.398216400	198.9185	0.000	1848.837	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1002	
1435	Spectrogram 1	1	21195.091109980	21195.499739527	200.0911	0.000	1447.674	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1002	
1436	Spectrogram 1	1	21195.624105041	21195.979435082	200.6241	8.721	1290.698	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1002	
1437	Spectrogram 1	1	21196.263699114	21196.690095163	201.2637	26.163	1203.488	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1002	
1438	Spectrogram 1	1	21196.885526686	21197.311922735	201.8855	0.000	1116.279	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1002	
1439	Spectrogram 1	1	21197.844917796	21199.372836971	202.8449	444.767	1090.116	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								X	0	2	X	Y	1002	
1440	Spectrogram 1	1	21200.207862567	21200.865223143	205.2079	0.000	1386.628	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	1	X	BY	1002	
1441	Spectrogram 1	1	21201.344918698	21201.948979767	206.3449	17.442	1046.512	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	2	0	X	B	1002	
1442	Spectrogram 1	1	21209.944894041	21210.442356098	214.9449	34.884	1046.512	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	-	Not prev annotated
1443	Spectrogram 1	1	21212.219006302	21212.680935355	217.2190	34.884	1194.767	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	-	Not prev annotated
1444	Spectrogram 1	1	21214.137788523	21214.777382596	219.1378	8.721	1962.209	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	3	0	X	B	1003	
1445	Spectrogram 1	1	21215.150479139	21215.647941196	220.1505	43.605	1813.953	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1003	
1446	Spectrogram 1	1	21216.447433788	21216.998195351	221.4474	61.047	1796.512	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1003	
1447	Spectrogram 1	1	21217.655555927	21218.224083992	222.6556	43.605	1691.860	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1003	
1448	Spectrogram 1	1	21220.480429751	21221.226622837	225.4804	26.163	1866.279	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1003	
1449	Spectrogram 1	1	21228.310476551	21229.216568155	233.3105	78.488	1840.116	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	2	1	X	BY	1004	
1451	Spectrogram 1	1	21233.196264612	21233.622660661	238.1963	17.442	2049.419	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1004	
1452	Spectrogram 1	1	21233.835858686	21234.137889221	238.8359	0.000	1970.930	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1004	
1453	Spectrogram 1	1	21234.386620249	21234.866315804	239.3866	17.442	1360.465	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1004	
1454	Spectrogram 1	1	21235.843473416	21236.145503951	240.8435	8.721	1683.140	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1004	
1455	Spectrogram 1	1	21240.906926498	21241.315556045	245.9069	104.651	1770.349	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1004	
1456	Spectrogram 1	1	21241.599820077	21241.866317608	246.5998	104.651	1334.302	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1004	
1457	Spectrogram 1	1	21242.132815138	21242.807942216	247.1328	43.605	1587.209	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	1	X	BY	1004	
1458	Spectrogram 1	1	21243.589668306	21244.691191432	248.5897	69.767	1630.814	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	2	1	X	BY	1004	
1460	Spectrogram 1	1	21440.057182188	21440.821141776	183.0572	0.000	828.488	DS3B__0__20181028_130355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181028_130355.wav								Y	1	0	X	B	1020	GROWL
1461	Spectrogram 1	1	21442.402360457	21443.255152555	185.4024	52.326	985.465	DS3B__0__20181028_130355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181028_130355.wav								Y	1	0	X	B	1020	GROWL
1462	Spectrogram 1	1	21445.777995845	21446.950584980	188.7780	261.628	924.419	DS3B__0__20181028_130355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181028_130355.wav								X	3	0	X	B	1020	Too faint
1463	Spectrogram 1	1	21448.229773126	21449.100331726	191.2298	235.465	959.302	DS3B__0__20181028_130355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181028_130355.wav								X	2	0	X	B	1020	Too faint
1466	Spectrogram 1	1	22064.768955927	22064.999920453	21.7690	122.093	715.116	DS3B__0__20181029_070355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181029_070355.wav								Y	1	0	X	B	1034	
1467	Spectrogram 1	1	22065.639514527	22065.888245555	22.6395	139.535	680.233	DS3B__0__20181029_070355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181029_070355.wav								Y	1	0	X	B	1034	
1468	Spectrogram 1	1	22218.306163829	22218.874691894	175.3062	78.488	1456.395	DS3B__0__20181029_070355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181029_070355.wav								Y	1	1	X	BY	1035	
1469	Spectrogram 1	1	22219.656417984	22221.290936171	176.6564	87.209	1316.860	DS3B__0__20181029_070355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181029_070355.wav								Y	3	0	X	B	1035	
1472	Spectrogram 1	1	23447.740563421	23448.540056012	94.7406	69.767	1386.628	DS3B__0__20181029_220355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181029_220355.wav								Y	1	0	Y	B	1046	W WATER NOISE
1473	Spectrogram 1	1	23452.484219465	23452.963915020	99.4842	8.721	863.372	DS3B__0__20181029_220355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181029_220355.wav								Y	1	0	Y	B	1046	W WATER NOISE
1474	Spectrogram 1	1	23454.207570163	23455.238027282	101.2076	0.000	1962.209	DS3B__0__20181029_220355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181029_220355.wav								Y	1	1	Y	BY	1046	W WATER NOISE
1478	Spectrogram 1	1	23838.678286935	23838.929543216	223.6783	488.372	1046.512	DS3B__0__20181030_010355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181030_010355.wav								X	0	1	X	Y	1058	
1479	Spectrogram 1	1	23839.903161307	23840.091603518	224.9032	148.256	1482.558	DS3B__0__20181030_010355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181030_010355.wav								Y	1	0	X	B	1058	
1480	Spectrogram 1	1	23867.367768342	23867.499677889	252.3678	279.070	1055.233	DS3B__0__20181030_010355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181030_010355.wav								Y	1	0	X	B	1062	Borderline too faint
1481	Spectrogram 1	1	23867.744652764	23867.933094975	252.7447	244.186	1020.349	DS3B__0__20181030_010355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181030_010355.wav								Y	1	0	X	B	1062	Borderline too faint
1482	Spectrogram 1	1	23868.171788442	23868.347667839	253.1718	252.907	1072.674	DS3B__0__20181030_010355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181030_010355.wav								Y	1	0	X	B	1062	Borderline too faint
1483	Spectrogram 1	1	23868.649175377	23869.622793467	253.6492	252.907	994.186	DS3B__0__20181030_010355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181030_010355.wav								Y	3	2	X	BY	1062	
1485	Spectrogram 1	1	23870.451939196	23871.375306030	255.4519	296.512	976.744	DS3B__0__20181030_010355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181030_010355.wav								Y	1	2	X	B	1062	Borderline too faint
1486	Spectrogram 1	1	23873.209476884	23873.529828643	258.2095	340.116	1308.140	DS3B__0__20181030_010355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181030_010355.wav								Y	1	0	X	B	1062	Borderline too faint
1487	Spectrogram 1	1	23873.825054774	23874.478321106	258.8251	226.744	1020.349	DS3B__0__20181030_010355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181030_010355.wav								Y	2	2	X	BY	1062	Borderline too faint
1488	Spectrogram 1	1	23875.872793467	23876.463245729	260.8728	270.349	1212.209	DS3B__0__20181030_010355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181030_010355.wav								Y	2	1	X	BY	1062	Borderline too faint
1489	Spectrogram 1	1	24244.412333166	24244.745247739	105.4123	87.209	1186.047	DS3B__0__20181030_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181030_050355.wav								Y	1	0	X	B	1069	
1491	Spectrogram 1	1	24243.470122111	24243.890976382	104.4701	723.837	1194.767	DS3B__0__20181030_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181030_050355.wav								X	0	1	X	Y	1069	
1492	Spectrogram 1	1	24822.362222613	24822.538102010	159.3622	174.419	1090.116	DS3B__0__20181030_100355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181030_100355.wav								Y	1	0	X	B	1079	
1493	Spectrogram 1	1	24822.764232663	24822.996644724	159.7642	122.093	1430.233	DS3B__0__20181030_100355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181030_100355.wav								Y	1	0	X	B	1079	
1497	Spectrogram 1	1	25687.708535449	25688.129389720	238.7085	69.767	1805.233	DS3B__0__20181031_010355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181031_010355.wav								Y	1	0	X	B	-	Not prev annotated
1498	Spectrogram 1	1	25681.976036370	25682.472267526	232.9760	470.930	1953.488	DS3B__0__20181031_010355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181031_010355.wav								Y	1	1	X	BY	-	Not prev annotated
1499	Spectrogram 1	1	25752.621470101	25752.803630905	41.6215	331.395	802.326	DS3B__0__20181031_020355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181031_020355.wav								X	0	1	X	Y	1106	
1500	Spectrogram 1	1	25753.211922362	25753.431771608	42.2119	52.326	976.744	DS3B__0__20181031_020355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181031_020355.wav								Y	1	0	X	B	1106	
1501	Spectrogram 1	1	26121.173574623	26121.424830905	148.1736	148.256	2014.535	DS3B__0__20181031_100355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181031_100355.wav								Y	1	0	X	B	1111	
1502	Spectrogram 1	1	26121.921062060	26122.203725377	148.9211	113.372	1944.767	DS3B__0__20181031_100355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181031_100355.wav								Y	1	0	X	B	1111	
1503	Spectrogram 1	1	26868.270137688	26868.634459296	109.2701	87.209	1081.395	DS3B__0__20181031_230355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181031_230355.wav								X	1	1	X	BY	1135	Too faint
1504	Spectrogram 1	1	26869.268881407	26869.538981910	110.2689	17.442	750.000	DS3B__0__20181031_230355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181031_230355.wav								X	1	0	X	B	1135	Too faint
1505	Spectrogram 1	1	26869.897022111	26870.374409045	110.8970	26.163	968.023	DS3B__0__20181031_230355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181031_230355.wav								Y	1	0	X	B	1135	Growl
1506	Spectrogram 1	1	26870.927172864	26871.291494472	111.9272	113.372	863.372	DS3B__0__20181031_230355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181031_230355.wav								Y	1	1	X	BY	1135	
1507	Spectrogram 1	1	26871.486218090	26871.680941709	112.4862	261.628	1447.674	DS3B__0__20181031_230355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181031_230355.wav								Y	1	0	X	B	1135	
