Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Species	Call type	Comments	WH	KZ Keep? (Y/X/M)	Barks (KZ)	Yelps (KZ)	Overlap (Y/X) (KZ)	Call Type (KZ)	Split From (KZ)	KZ Comment
695	Spectrogram 1	1	57962.99959	57962.99959	992.883	992.883	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514091344.wav	RS	YELP		RS yelp							
696	Spectrogram 1	1	58012.51179	58012.51179	1882.979	1882.979	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514091344.wav	BS										
697	Spectrogram 1	1	58149.9798	58149.9798	460.581	460.581	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514091344.wav	BS										
698	Spectrogram 1	1	58201.10349	58201.10349	320.285	320.285	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514091344.wav	BS										
699	Spectrogram 1	1	58268.49619	58268.49619	736.655	736.655	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514091844.wav	BS										
700	Spectrogram 1	1	58453.84475	58453.84475	2060.498	2060.498	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514091844.wav	BS										
701	Spectrogram 1	1	58562.61601	58562.61601	875.445	875.445	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514092344.wav	BS										
702	Spectrogram 1	1	58604.20998	58604.20998	256.228	256.228	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514092344.wav	BS										
703	Spectrogram 1	1	58688.58027	58688.58027	1729.537	1729.537	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514092344.wav	BS										
704	Spectrogram 1	1	58742.86998	58742.86998	362.989	362.989	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514092344.wav	BS										
705	Spectrogram 1	1	58787.95145	58787.95145	790.036	790.036	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514092344.wav	BS										
706	Spectrogram 1	1	58825.72426	58825.72426	234.875	234.875	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514092844.wav	BS										
707	Spectrogram 1	1	58939.0059	58939.0059	1014.235	1014.235	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514092844.wav	BS										
708	Spectrogram 1	1	59050.55784	59050.55784	384.342	384.342	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514092844.wav	BS										
709	Spectrogram 1	1	59146.99856	59146.99856	555.16	555.16	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514093344.wav	BS										
710	Spectrogram 1	1	59201.86718	59201.86718	373.665	373.665	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514093344.wav	BS										
711	Spectrogram 1	1	59205.61303	59205.61303	213.523	213.523	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514093344.wav	UNKNOWN			Unknown							
712	Spectrogram 1	1	59289.05057	59289.05057	1462.633	1462.633	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514093344.wav	BS										
713	Spectrogram 1	1	59327.76313	59327.76313	939.502	939.502	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514093344.wav	BS										
714	Spectrogram 1	1	59372.1457	59372.1457	1227.758	1227.758	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514093344.wav	RS	YELP									
715	Spectrogram 1	1	59373.2825	59373.2825	1174.377	1174.377	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514093344.wav	RS	YELP									
716	Spectrogram 1	1	59374.43857	59374.43857	1366.548	1366.548	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514093344.wav	RS	YELP									
717	Spectrogram 1	1	59377.12643	59377.12643	1238.434	1238.434	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514093344.wav	RS	YELP									
718	Spectrogram 1	1	59385.52983	59385.52983	480.427	480.427	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514093344.wav	HUMAN			Human voices!							
719	Spectrogram 1	1	59479.9842	59479.9842	2348.754	2348.754	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514093844.wav	BS										
720	Spectrogram 1	1	59551.69289	59551.69289	1889.68	1889.68	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514093844.wav	BS										
721	Spectrogram 1	1	59652.22978	59652.22978	1601.423	1601.423	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514093844.wav	BS										
722	Spectrogram 1	1	59720.09981	59720.09981	202.847	202.847	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514094344.wav	BS			BS							
723	Spectrogram 1	1	59789.54367	59789.54367	822.064	822.064	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514094344.wav	BS										
724	Spectrogram 1	1	59831.59043	59831.59043	352.313	352.313	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514094344.wav	BS										
725	Spectrogram 1	1	59983.22995	59983.22995	1163.701	1163.701	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514094344.wav	BS										
726	Spectrogram 1	1	60050.47377	60050.47377	459.075	459.075	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514094844.wav	BS										
727	Spectrogram 1	1	60081.50373	60081.50373	395.018	395.018	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514094844.wav	BS										
728	Spectrogram 1	1	60182.16319	60182.16319	437.722	437.722	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514094844.wav	BS										
729	Spectrogram 1	1	60223.50145	60223.50145	1430.605	1430.605	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514094844.wav	BS										
730	Spectrogram 1	1	60268.94724	60268.94724	896.797	896.797	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514094844.wav	BS										
731	Spectrogram 1	1	60289.94216	60289.94216	1697.509	1697.509	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514094844.wav	BS										
732	Spectrogram 1	1	60322.30773	60322.30773	298.932	298.932	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514095344.wav	BS										
733	Spectrogram 1	1	60435.4072	60435.4072	1825.623	1825.623	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514095344.wav	BS										
734	Spectrogram 1	1	60556.81639	60556.81639	1654.804	1654.804	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514095344.wav	BS										
735	Spectrogram 1	1	60676.60094	60676.60094	330.961	330.961	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514095844.wav	BS										
736	Spectrogram 1	1	60690.35642	60690.35642	725.979	725.979	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514095844.wav	BS										
737	Spectrogram 1	1	60719.1259	60719.1259	2530.249	2530.249	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514095844.wav	BS										
738	Spectrogram 1	1	60770.78818	60770.78818	427.046	427.046	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514095844.wav	BS										
739	Spectrogram 1	1	61378.19754	61378.19754	1612.1	1612.1	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514100844.wav	BS										
740	Spectrogram 1	1	79144.99118	79144.99118	576.512	576.512	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514150345.wav	BS										
741	Spectrogram 1	1	79247.56521	79247.56521	854.093	854.093	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514150845.wav	BS										
742	Spectrogram 1	1	79286.92937	79286.92937	362.989	362.989	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514150845.wav	BS										
743	Spectrogram 1	1	79388.91833	79388.91833	1590.747	1590.747	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514150845.wav	BS										
744	Spectrogram 1	1	79493.10559	79493.10559	395.018	395.018	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514150845.wav	BS										
745	Spectrogram 1	1	79576.18756	79576.18756	1430.605	1430.605	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514151345.wav	BS										
746	Spectrogram 1	1	79713.42526	79713.42526	1334.52	1334.52	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514151345.wav	BS										
747	Spectrogram 1	1	79875.04814	79875.04814	715.302	715.302	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514151845.wav	BS										
748	Spectrogram 1	1	79919.63212	79919.63212	288.256	288.256	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514151845.wav	BS										
749	Spectrogram 1	1	79949.38251	79949.38251	480.427	480.427	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514151845.wav	BS										
750	Spectrogram 1	1	79972.87087	79972.87087	448.399	448.399	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514151845.wav	BS										
751	Spectrogram 1	1	80058.88943	80058.88943	1654.804	1654.804	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514151845.wav	BS										
752	Spectrogram 1	1	80199.53665	80199.53665	661.922	661.922	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514152345.wav	BS										
753	Spectrogram 1	1	80380.77593	80380.77593	1483.986	1483.986	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514152345.wav	BS										
754	Spectrogram 1	1	80483.74755	80483.74755	1035.587	1035.587	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514152845.wav	BS										
755	Spectrogram 1	1	80530.43961	80530.43961	352.313	352.313	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514152845.wav	BS										
756	Spectrogram 1	1	80569.18457	80569.18457	790.036	790.036	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514152845.wav	BS										
757	Spectrogram 1	1	80607.97158	80607.97158	288.256	288.256	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514152845.wav	BS										
758	Spectrogram 1	1	80734.58658	80734.58658	1483.986	1483.986	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514153345.wav	BS										
759	Spectrogram 1	1	80899.24587	80899.24587	341.637	341.637	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514153345.wav	BS										
760	Spectrogram 1	1	80973.0329	80973.0329	928.826	928.826	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514153345.wav	BS										
761	Spectrogram 1	1	81011.05181	81011.05181	533.808	533.808	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514153845.wav	BS										
762	Spectrogram 1	1	81075.47815	81075.47815	1761.566	1761.566	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514153845.wav	BS										
763	Spectrogram 1	1	81207.27883	81207.27883	1110.32	1110.32	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514153845.wav	BS										
764	Spectrogram 1	1	81270.69273	81270.69273	939.502	939.502	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514153845.wav	RS	YELP									
765	Spectrogram 1	1	81271.81027	81271.81027	971.53	971.53	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514153845.wav	RS	YELP									
766	Spectrogram 1	1	81272.22453	81272.22453	1024.911	1024.911	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514153845.wav	RS	YELP									
767	Spectrogram 1	1	81382.90853	81382.90853	437.722	437.722	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514154345.wav	BS										
768	Spectrogram 1	1	81455.04462	81455.04462	1334.52	1334.52	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514154345.wav	BS										
769	Spectrogram 1	1	81594.27129	81594.27129	1003.559	1003.559	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514154345.wav	BS										
770	Spectrogram 1	1	81609.08474	81609.08474	1430.605	1430.605	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514154845.wav	BS										
771	Spectrogram 1	1	81644.77926	81644.77926	640.569	640.569	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514154845.wav	BS										
772	Spectrogram 1	1	81685.07528	81685.07528	288.256	288.256	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514154845.wav	BS										
773	Spectrogram 1	1	81779.95966	81779.95966	1430.605	1430.605	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514154845.wav	BS										
774	Spectrogram 1	1	81914.21611	81914.21611	1644.128	1644.128	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514155345.wav	BS										
775	Spectrogram 1	1	81982.50128	81982.50128	480.427	480.427	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514155345.wav	BS										
776	Spectrogram 1	1	82013.34556	82013.34556	854.093	854.093	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514155345.wav	BS										
777	Spectrogram 1	1	82030.59288	82030.59288	1259.786	1259.786	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514155345.wav	BS										
778	Spectrogram 1	1	82118.40598	82118.40598	341.637	341.637	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514155345.wav	BS										
779	Spectrogram 1	1	82159.10575	82159.10575	1473.31	1473.31	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514155345.wav	BS										
780	Spectrogram 1	1	82199.82393	82199.82393	298.932	298.932	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514155345.wav	BS										
781	Spectrogram 1	1	82236.42929	82236.42929	608.541	608.541	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514155845.wav	BS										
782	Spectrogram 1	1	82322.6887	82322.6887	811.388	811.388	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514155845.wav	BS										
783	Spectrogram 1	1	82379.12676	82379.12676	2071.174	2071.174	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514155845.wav	BS										
784	Spectrogram 1	1	82520.48254	82520.48254	1291.815	1291.815	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514160345.wav	BS										
785	Spectrogram 1	1	82565.55435	82565.55435	1355.872	1355.872	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514160345.wav	RS	YELP		RS yelp							
786	Spectrogram 1	1	82569.97368	82569.97368	1334.52	1334.52	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514160345.wav	RS	YELP		RS yelp							
787	Spectrogram 1	1	82570.79256	82570.79256	1302.491	1302.491	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514160345.wav	RS	YELP		RS yelp							
788	Spectrogram 1	1	82577.58973	82577.58973	1185.053	1185.053	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514160345.wav	RS	YELP		RS yelp							
789	Spectrogram 1	1	82645.63142	82645.63142	352.313	352.313	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514160345.wav	BS										
790	Spectrogram 1	1	82746.45993	82746.45993	437.722	437.722	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514160345.wav	BS										
791	Spectrogram 1	1	82857.23065	82857.23065	384.342	384.342	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514160845.wav	BS										
792	Spectrogram 1	1	82927.26568	82927.26568	1313.167	1313.167	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514160845.wav	BS										
793	Spectrogram 1	1	83097.65805	83097.65805	384.342	384.342	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514160845.wav	BS										
794	Spectrogram 1	1	83136.40652	83136.40652	907.473	907.473	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514161345.wav	BS										
795	Spectrogram 1	1	83181.88383	83181.88383	875.445	875.445	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514161345.wav	BS										
796	Spectrogram 1	1	83218.63193	83218.63193	672.598	672.598	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514161345.wav	BS										
797	Spectrogram 1	1	83244.36762	83244.36762	213.523	213.523	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514161345.wav	BS			BS							
798	Spectrogram 1	1	83324.13639	83324.13639	1217.082	1217.082	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514161345.wav	BS										
799	Spectrogram 1	1	83395.10857	83395.10857	779.359	779.359	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514161345.wav	BS										
800	Spectrogram 1	1	83441.2804	83441.2804	1580.071	1580.071	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514161845.wav	BS										
801	Spectrogram 1	1	83479.66366	83479.66366	266.904	266.904	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514161845.wav	BS										
802	Spectrogram 1	1	83586.95564	83586.95564	1665.48	1665.48	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514161845.wav	BS										
803	Spectrogram 1	1	83718.22382	83718.22382	405.694	405.694	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514162345.wav	BS										
804	Spectrogram 1	1	83785.82147	83785.82147	2920.164	2920.164	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514162345.wav	BS										
805	Spectrogram 1	1	83850.30736	83850.30736	1281.139	1281.139	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514162345.wav	BS										
806	Spectrogram 1	1	83915.0884	83915.0884	736.655	736.655	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514162345.wav	BS										
807	Spectrogram 1	1	83976.79275	83976.79275	523.132	523.132	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514162345.wav	BS										
808	Spectrogram 1	1	84090.10944	84090.10944	1633.452	1633.452	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514162845.wav	BS										
809	Spectrogram 1	1	84225.73562	84225.73562	1772.242	1772.242	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514162845.wav	BS										
810	Spectrogram 1	1	84329.11102	84329.11102	875.445	875.445	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514163345.wav	BS										
811	Spectrogram 1	1	84385.57887	84385.57887	277.58	277.58	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514163345.wav	BS										
812	Spectrogram 1	1	84445.39057	84445.39057	1494.662	1494.662	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514163345.wav	BS										
813	Spectrogram 1	1	84646.40651	84646.40651	1633.452	1633.452	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514163845.wav	BS										
814	Spectrogram 1	1	84799.09613	84799.09613	309.609	309.609	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514163845.wav	BS										
815	Spectrogram 1	1	84865.54647	84865.54647	395.018	395.018	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514163845.wav	BS										
816	Spectrogram 1	1	84932.58185	84932.58185	576.512	576.512	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514164345.wav	BS										
817	Spectrogram 1	1	84979.71357	84979.71357	1430.605	1430.605	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514164345.wav	BS										
818	Spectrogram 1	1	85019.57868	85019.57868	341.637	341.637	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514164345.wav	BS										
819	Spectrogram 1	1	85106.89258	85106.89258	875.445	875.445	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514164345.wav	BS										
820	Spectrogram 1	1	85189.90013	85189.90013	1345.196	1345.196	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514164345.wav	BS										
821	Spectrogram 1	1	85305.75491	85305.75491	1313.167	1313.167	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514164845.wav	BS										
822	Spectrogram 1	1	85459.01903	85459.01903	427.046	427.046	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514164845.wav	BS										
823	Spectrogram 1	1	85516.91011	85516.91011	886.121	886.121	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514165345.wav	BS										
824	Spectrogram 1	1	85596.07721	85596.07721	1024.911	1024.911	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514165345.wav	BS										
825	Spectrogram 1	1	85713.76243	85713.76243	1291.815	1291.815	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514165345.wav	BS										
826	Spectrogram 1	1	85856.18143	85856.18143	918.149	918.149	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514165845.wav	BS										
827	Spectrogram 1	1	85887.27707	85887.27707	1345.196	1345.196	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514165845.wav	RS	YELP									
828	Spectrogram 1	1	85879.88524	85879.88524	1334.52	1334.52	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514165845.wav	RS	YELP		RS yelp							
829	Spectrogram 1	1	85887.82008	85887.82008	192.171	192.171	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514165845.wav	RS			RS growl							
830	Spectrogram 1	1	85927.89188	85927.89188	320.285	320.285	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514165845.wav	BS										
831	Spectrogram 1	1	86010.57623	86010.57623	544.484	544.484	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514165845.wav	BS										
832	Spectrogram 1	1	86189.44382	86189.44382	1387.9	1387.9	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514170345.wav	BS										
833	Spectrogram 1	1	86245.0674	86245.0674	2498.221	2498.221	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514170345.wav	BS										
834	Spectrogram 1	1	86307.61337	86307.61337	736.655	736.655	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514170345.wav	BS										
835	Spectrogram 1	1	2969.06986	2969.077101	944.751	944.751	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220513175342.wav	RS	Yelp		WH marked							
836	Spectrogram 1	1	2969.765008	2969.765008	955.801	955.801	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220513175342.wav	RS	Yelp		WH marked							
837	Spectrogram 1	1	14224.26383	14224.26383	248.619	248.619	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220513210343.wav	RS	Growl		WH marked - likely							
838	Spectrogram 1	1	25828.18008	25828.18008	944.751	944.751	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514001843.wav	RS	Yelp		WH marked							
839	Spectrogram 1	1	25828.62903	25828.62903	933.702	933.702	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514001843.wav	RS	Yelp		WH marked							
840	Spectrogram 1	1	25829.01281	25829.01281	784.53	784.53	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514001843.wav	RS	Yelp		WH marked							
841	Spectrogram 1	1	25829.27349	25829.27349	204.42	204.42	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514001843.wav	RS	Bark		WH marked							
842	Spectrogram 1	1	26843.12595	26843.12595	265.193	265.193	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514003343.wav	RS	Growl		WH marked							
843	Spectrogram 1	1	26853.72763	26853.72763	220.994	220.994	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514003343.wav	RS	Growl		WH marked							
844	Spectrogram 1	1	26848.35471	26848.35471	292.818	292.818	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514003343.wav	RS	Growl		WH marked							
845	Spectrogram 1	1	27140.8473	27140.8473	414.365	414.365	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514003843.wav	RS	Bark		WH marked							
846	Spectrogram 1	1	27141.16591	27141.16591	491.713	491.713	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514003843.wav	RS	Bark		WH marked							
847	Spectrogram 1	1	27144.83717	27144.83717	248.619	248.619	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514003843.wav	RS	Bark		WH marked							
848	Spectrogram 1	1	27214.40307	27214.40307	828.729	828.729	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514003843.wav	RS	Yelp		WH marked							
849	Spectrogram 1	1	27537.02363	27537.02363	226.519	226.519	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514004343.wav	RS	Growl		WH marked							
850	Spectrogram 1	1	28379.75362	28379.75362	292.818	292.818	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514005843.wav	RS	Bark		WH marked							
851	Spectrogram 1	1	28380.40532	28380.40532	381.215	381.215	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514005843.wav	RS	Bark		WH marked							
852	Spectrogram 1	1	28381.6508	28381.6508	928.177	928.177	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514005843.wav	RS	Yelp		WH marked							
853	Spectrogram 1	1	28383.09903	28383.09903	972.376	972.376	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514005843.wav	RS	Yelp		WH marked							
854	Spectrogram 1	1	28976.13122	28976.13122	602.21	602.21	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514010843.wav	RS	Yelp		WH marked							
855	Spectrogram 1	1	32531.78724	32531.78724	182.32	182.32	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514020843.wav	BH			WH marked							
856	Spectrogram 1	1	47527.91819	47527.91819	812.155	812.155	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514061844.wav	RS	Yelp		WH marked							
857	Spectrogram 1	1	3332.184323	3332.184323	613.26	613.26	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220513180342.wav	RS	Yelp		WH marked							
858	Spectrogram 1	1	3331.214011	3331.214011	596.685	596.685	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220513180342.wav	RS	Yelp		WH marked							
859	Spectrogram 1	1	3325.331723	3325.331723	535.912	535.912	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220513180342.wav	RS	Yelp		WH marked							
860	Spectrogram 1	1	29152.45117	29152.45117	281.768	281.768	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514011343.wav	RS	Bark		WH marked							
861	Spectrogram 1	1	3336.650657	3336.650657	160.221	160.221	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220513180342.wav	RS	Bark		WH marked							
862	Spectrogram 1	1	22447.47454	22447.47454	259.669	259.669	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220513231843.wav	RS	Bark		WH marked							
863	Spectrogram 1	1	22448.46657	22448.46657	906.077	906.077	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220513231843.wav	RS	Yelp		WH marked							
864	Spectrogram 1	1	22449.16172	22449.16172	232.044	232.044	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220513231843.wav	RS	Bark		WH marked							
865	Spectrogram 1	1	26158.6552	26158.6552	977.901	977.901	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514002343.wav	RS	Yelp		WH marked							
866	Spectrogram 1	1	27229.75842	27229.75842	861.878	861.878	D:\ringed-seal-data\Ulu_2022\ST2\Site5\67145740.220514003843.wav	RS	Yelp		WH marked							
