Selection	View	Channel	Begin Time (s)	End Time (s)	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	Keep for detector? Y/X	Call type	AR comment	Species	Ship?	Ship Size	Comment	KZ Keep? (Y/X/M)	Barks (KZ)	Yelps (KZ)	Overlap (Y/X) (KZ)	Call Type (KZ)	Split From (KZ)	KZ Comment
1434	Spectrogram 1	1	21193.91852	21194.39822	198.9185	0	1848.837	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1002	
1435	Spectrogram 1	1	21195.09111	21195.49974	200.0911	0	1447.674	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1002	
1436	Spectrogram 1	1	21195.62411	21195.97944	200.6241	8.721	1290.698	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1002	
1437	Spectrogram 1	1	21196.2637	21196.6901	201.2637	26.163	1203.488	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1002	
1438	Spectrogram 1	1	21196.88553	21197.31192	201.8855	0	1116.279	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1002	
1439	Spectrogram 1	1	21197.84492	21199.37284	202.8449	444.767	1090.116	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								X	0	2	X	Y	1002	
1440	Spectrogram 1	1	21200.20786	21200.86522	205.2079	0	1386.628	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	1	X	BY	1002	
1441	Spectrogram 1	1	21201.34492	21201.94898	206.3449	17.442	1046.512	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	2	0	X	B	1002	
1442	Spectrogram 1	1	21209.94489	21210.44236	214.9449	34.884	1046.512	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	-	Not prev annotated
1443	Spectrogram 1	1	21212.21901	21212.68094	217.219	34.884	1194.767	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	-	Not prev annotated
1444	Spectrogram 1	1	21214.13779	21214.77738	219.1378	8.721	1962.209	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	3	0	X	B	1003	
1445	Spectrogram 1	1	21215.15048	21215.64794	220.1505	43.605	1813.953	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1003	
1446	Spectrogram 1	1	21216.44743	21216.9982	221.4474	61.047	1796.512	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1003	
1447	Spectrogram 1	1	21217.65556	21218.22408	222.6556	43.605	1691.86	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1003	
1448	Spectrogram 1	1	21220.48043	21221.22662	225.4804	26.163	1866.279	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1003	
1449	Spectrogram 1	1	21228.31048	21229.21657	233.3105	78.488	1840.116	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	2	1	X	BY	1004	
1451	Spectrogram 1	1	21233.19626	21233.62266	238.1963	17.442	2049.419	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1004	
1452	Spectrogram 1	1	21233.83586	21234.13789	238.8359	0	1970.93	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1004	
1453	Spectrogram 1	1	21234.38662	21234.86632	239.3866	17.442	1360.465	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1004	
1454	Spectrogram 1	1	21235.84347	21236.1455	240.8435	8.721	1683.14	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1004	
1455	Spectrogram 1	1	21240.90693	21241.31556	245.9069	104.651	1770.349	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1004	
1456	Spectrogram 1	1	21241.59982	21241.86632	246.5998	104.651	1334.302	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	0	X	B	1004	
1457	Spectrogram 1	1	21242.13282	21242.80794	247.1328	43.605	1587.209	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	1	1	X	BY	1004	
1458	Spectrogram 1	1	21243.58967	21244.69119	248.5897	69.767	1630.814	DS3B__0__20181027_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181027_050355.wav								Y	2	1	X	BY	1004	
1460	Spectrogram 1	1	21440.05718	21440.82114	183.0572	0	828.488	DS3B__0__20181028_130355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181028_130355.wav								Y	1	0	X	B	1020	GROWL
1461	Spectrogram 1	1	21442.40236	21443.25515	185.4024	52.326	985.465	DS3B__0__20181028_130355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181028_130355.wav								Y	1	0	X	B	1020	GROWL
1462	Spectrogram 1	1	21445.778	21446.95058	188.778	261.628	924.419	DS3B__0__20181028_130355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181028_130355.wav								X	3	0	X	B	1020	Too faint
1463	Spectrogram 1	1	21448.22977	21449.10033	191.2298	235.465	959.302	DS3B__0__20181028_130355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181028_130355.wav								X	2	0	X	B	1020	Too faint
1466	Spectrogram 1	1	22064.76896	22064.99992	21.769	122.093	715.116	DS3B__0__20181029_070355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181029_070355.wav								Y	1	0	X	B	1034	
1467	Spectrogram 1	1	22065.63951	22065.88825	22.6395	139.535	680.233	DS3B__0__20181029_070355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181029_070355.wav								Y	1	0	X	B	1034	
1468	Spectrogram 1	1	22218.30616	22218.87469	175.3062	78.488	1456.395	DS3B__0__20181029_070355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181029_070355.wav								Y	1	1	X	BY	1035	
1469	Spectrogram 1	1	22219.65642	22221.29094	176.6564	87.209	1316.86	DS3B__0__20181029_070355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181029_070355.wav								Y	3	0	X	B	1035	
1472	Spectrogram 1	1	23447.74056	23448.54006	94.7406	69.767	1386.628	DS3B__0__20181029_220355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181029_220355.wav								Y	1	0	Y	B	1046	W WATER NOISE
1473	Spectrogram 1	1	23452.48422	23452.96392	99.4842	8.721	863.372	DS3B__0__20181029_220355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181029_220355.wav								Y	1	0	Y	B	1046	W WATER NOISE
1474	Spectrogram 1	1	23454.20757	23455.23803	101.2076	0	1962.209	DS3B__0__20181029_220355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181029_220355.wav								Y	1	1	Y	BY	1046	W WATER NOISE
1478	Spectrogram 1	1	23838.67829	23838.92954	223.6783	488.372	1046.512	DS3B__0__20181030_010355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181030_010355.wav								X	0	1	X	Y	1058	
1479	Spectrogram 1	1	23839.90316	23840.0916	224.9032	148.256	1482.558	DS3B__0__20181030_010355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181030_010355.wav								Y	1	0	X	B	1058	
1480	Spectrogram 1	1	23867.36777	23867.49968	252.3678	279.07	1055.233	DS3B__0__20181030_010355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181030_010355.wav								Y	1	0	X	B	1062	Borderline too faint
1481	Spectrogram 1	1	23867.74465	23867.93309	252.7447	244.186	1020.349	DS3B__0__20181030_010355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181030_010355.wav								Y	1	0	X	B	1062	Borderline too faint
1482	Spectrogram 1	1	23868.17179	23868.34767	253.1718	252.907	1072.674	DS3B__0__20181030_010355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181030_010355.wav								Y	1	0	X	B	1062	Borderline too faint
1483	Spectrogram 1	1	23868.64918	23869.62279	253.6492	252.907	994.186	DS3B__0__20181030_010355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181030_010355.wav								Y	3	2	X	BY	1062	
1485	Spectrogram 1	1	23870.45194	23871.37531	255.4519	296.512	976.744	DS3B__0__20181030_010355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181030_010355.wav								Y	1	2	X	B	1062	Borderline too faint
1486	Spectrogram 1	1	23873.20948	23873.52983	258.2095	340.116	1308.14	DS3B__0__20181030_010355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181030_010355.wav								Y	1	0	X	B	1062	Borderline too faint
1487	Spectrogram 1	1	23873.82505	23874.47832	258.8251	226.744	1020.349	DS3B__0__20181030_010355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181030_010355.wav								Y	2	2	X	BY	1062	Borderline too faint
1488	Spectrogram 1	1	23875.87279	23876.46325	260.8728	270.349	1212.209	DS3B__0__20181030_010355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181030_010355.wav								Y	2	1	X	BY	1062	Borderline too faint
1489	Spectrogram 1	1	24244.41233	24244.74525	105.4123	87.209	1186.047	DS3B__0__20181030_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181030_050355.wav								Y	1	0	X	B	1069	
1491	Spectrogram 1	1	24243.47012	24243.89098	104.4701	723.837	1194.767	DS3B__0__20181030_050355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181030_050355.wav								X	0	1	X	Y	1069	
1492	Spectrogram 1	1	24822.36222	24822.5381	159.3622	174.419	1090.116	DS3B__0__20181030_100355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181030_100355.wav								Y	1	0	X	B	1079	
1493	Spectrogram 1	1	24822.76423	24822.99664	159.7642	122.093	1430.233	DS3B__0__20181030_100355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181030_100355.wav								Y	1	0	X	B	1079	
1497	Spectrogram 1	1	25687.70854	25688.12939	238.7085	69.767	1805.233	DS3B__0__20181031_010355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181031_010355.wav								Y	1	0	X	B	-	Not prev annotated
1498	Spectrogram 1	1	25681.97604	25682.47227	232.976	470.93	1953.488	DS3B__0__20181031_010355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181031_010355.wav								Y	1	1	X	BY	-	Not prev annotated
1499	Spectrogram 1	1	25752.62147	25752.80363	41.6215	331.395	802.326	DS3B__0__20181031_020355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181031_020355.wav								X	0	1	X	Y	1106	
1500	Spectrogram 1	1	25753.21192	25753.43177	42.2119	52.326	976.744	DS3B__0__20181031_020355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181031_020355.wav								Y	1	0	X	B	1106	
1501	Spectrogram 1	1	26121.17357	26121.42483	148.1736	148.256	2014.535	DS3B__0__20181031_100355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181031_100355.wav								Y	1	0	X	B	1111	
1502	Spectrogram 1	1	26121.92106	26122.20373	148.9211	113.372	1944.767	DS3B__0__20181031_100355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181031_100355.wav								Y	1	0	X	B	1111	
1503	Spectrogram 1	1	26868.27014	26868.63446	109.2701	87.209	1081.395	DS3B__0__20181031_230355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181031_230355.wav								X	1	1	X	BY	1135	Too faint
1504	Spectrogram 1	1	26869.26888	26869.53898	110.2689	17.442	750	DS3B__0__20181031_230355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181031_230355.wav								X	1	0	X	B	1135	Too faint
1505	Spectrogram 1	1	26869.89702	26870.37441	110.897	26.163	968.023	DS3B__0__20181031_230355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181031_230355.wav								Y	1	0	X	B	1135	Growl
1506	Spectrogram 1	1	26870.92717	26871.29149	111.9272	113.372	863.372	DS3B__0__20181031_230355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181031_230355.wav								Y	1	1	X	BY	1135	
1507	Spectrogram 1	1	26871.48622	26871.68094	112.4862	261.628	1447.674	DS3B__0__20181031_230355.wav	D:\ringed-seal-data\Kitikmeot_2018_2019\DS3B__0__20181031_230355.wav								Y	1	0	X	B	1135	
